id,text,favorites,retweets,date,tweet_datetime,date_part,time_part,hour,year,month,topic,compound,datetime_60mins_after,price_60mins_after,price_now,60mins_price_diff_abs,60mins_price_diff_perc
9.49129e+17,fake news medium barely mention fact stock market hit another new record business u booming people know imagine wa president number would biggest story earth dow,109266,21941,2018-05-01 04:04:00,2018-05-01 12:04:00,2018-05-01,12:04:00,12,2018,5,0,-0.5696,2018-05-01 13:04:00,262.52,262.7589,-0.238900000000001,-0.0009091985085947651
9.49496e+17,good idea rand,100976,23528,2018-06-01 04:19:00,2018-06-01 12:19:00,2018-06-01,12:19:00,12,2018,6,6,0.4926,2018-06-01 13:19:00,273.78,273.6,0.17999999999994998,0.0006578947368419223
9.49499e+17,michael wolff total loser made story order sell really boring untruthful book used sloppy steve bannon cried got fired begged job sloppy steve ha dumped like dog almost everyone bad,73499,18306,2018-06-01 04:32:00,2018-06-01 12:32:00,2018-06-01,12:32:00,12,2018,6,6,-0.9425,2018-06-01 13:32:00,273.84,273.59,0.25,0.0009137760883073212
9.50104e+17,fake news award going corrupt biased mainstream medium presented loser wednesday january th rather coming monday interest importance award far greater anyone could anticipated,126448,28946,2018-07-01 20:35:00,2018-07-02 04:35:00,2018-07-02,04:35:00,4,2018,7,9,0.6628,2018-07-02 05:35:00,269.73,269.67333333333335,0.05666666666667197,0.0002101307755061876
9.50105e+17,stock market ha creating tremendous benefit country form record setting stock price present future job job job seven trillion dollar value created since big election win,84850,15850,2018-07-01 20:42:00,2018-07-02 04:42:00,2018-07-02,04:42:00,4,2018,7,5,0.9259,2018-07-02 05:42:00,269.85,269.87,-0.01999999999998181,-7.410975654938234e-05
9.50206e+17,turning enormously consequential presidency much despite frustration misstep ha never day wished hillary clinton president one indeed trump accomplishment accumulate mere thought,70013,13215,2018-08-01 03:23:00,2018-08-01 11:23:00,2018-08-01,11:23:00,11,2018,8,4,0.3724,2018-08-01 12:23:00,280.7,281.47,-0.7700000000000387,-0.002735637901019784
9.50207e+17,clinton wh doubling barack obama failed policy wash away doubt america made right choice wa truly change election change trump bringing farreaching necessary thank michael goodwin,70174,14702,2018-08-01 03:24:00,2018-08-01 11:24:00,2018-08-01,11:24:00,11,2018,8,6,-0.1007,2018-08-01 12:24:00,280.55,281.53,-0.9799999999999613,-0.003480978936525278
9.50502e+17,working every day deliver america farmer work every day deliver u,49232,9116,2018-08-01 22:58:00,2018-08-02 06:58:00,2018-08-02,06:58:00,6,2018,8,4,0.0,2018-08-02 07:58:00,279.32,279.02,0.30000000000001137,0.0010751917425274582
9.50502e+17,every decision make honoring america proud farming legacy year crushing tax crippling regs corrupt politics left community hurting economy stagnant million hardworking american completely forgotten forgotten anymore,69129,14128,2018-08-01 22:59:00,2018-08-02 06:59:00,2018-08-02,06:59:00,6,2018,8,3,-0.0905,2018-08-02 07:59:00,279.31,279.03,0.28000000000002956,0.0010034763287102805
9.50507e+17,fighting farmer country great american flag want flag respected want national anthem respected also,89774,17493,2018-08-01 23:19:00,2018-08-02 07:19:00,2018-08-02,07:19:00,7,2018,8,5,0.8866,2018-08-02 08:19:00,279.22,279.22,0.0,0.0
9.50824e+17,wa great honor sign h r martin luther king jr national historical park act redesignates martin luther king junior national historic site state georgia martin luther king jr national historical park,62081,13524,2018-09-01 20:17:00,2018-09-02 04:17:00,2018-09-02,04:17:00,4,2018,9,8,0.8074,2018-09-02 05:17:00,290.67195625,290.66108125,0.010874999999998636,3.741470978237007e-05
9.4514e+17,merry christmas,128584,26247,2017-12-25 03:51:00,2017-12-25 11:51:00,2017-12-25,11:51:00,11,2017,12,2,0.6229,2017-12-25 12:51:00,267.4614029975021,267.4621523730225,-0.0007493755203995534,-2.801800231362899e-06
9.47614e+17,happy new year making america great much faster anyone thought possible,166739,32589,2017-12-31 23:43:00,2018-01-01 07:43:00,2018-01-01,07:43:00,7,2018,1,2,0.8968,2018-01-01 08:43:00,266.88276875,266.88239375,0.00037500000001955414,1.4051132963489245e-06
9.47593e+17,country rapidly grows stronger smarter want wish friend supporter enemy hater even dishonest fake news medium happy healthy new year great year america,169966,36017,2017-12-31 22:18:00,2018-01-01 06:18:00,2018-01-01,06:18:00,6,2018,1,9,0.8915,2018-01-01 07:18:00,266.8822375,266.8818625,0.0003749999999627107,1.4051160931279498e-06
9.47588e+17,iran number one state sponsored terror numerous violation human right occurring hourly basis ha closed internet peaceful demonstrator cannot communicate good,93121,25822,2017-12-31 22:00:00,2018-01-01 06:00:00,2018-01-01,06:00:00,6,2018,1,0,-0.3123,2018-01-01 07:00:00,266.882125,266.88175,0.0003749999999627107,1.40511668543357e-06
9.47328e+17,trump rally stock put record book,55336,10928,2017-12-31 04:46:00,2017-12-31 12:46:00,2017-12-31,12:46:00,12,2017,12,5,0.0,2017-12-31 13:46:00,266.8756625,266.8752875,0.0003749999999627107,1.4051507109391336e-06
9.47236e+17,job kicking company coming back u unnecessary regulation high tax dramatically cut get better much come,106921,20115,2017-12-30 22:42:00,2017-12-31 06:42:00,2017-12-31,06:42:00,6,2017,12,7,0.2714,2017-12-31 07:42:00,266.8733875,266.8730125,0.0003749999999627107,1.40516268936227e-06
9.47235e+17,use social medium like way fight dishonest unfair press often referred fake news medium phony nonexistent source used often ever many story report pure fiction,179632,42893,2017-12-30 22:36:00,2017-12-31 06:36:00,2017-12-31,06:36:00,6,2017,12,3,-0.9736,2017-12-31 07:36:00,266.87335,266.872975,0.00037500000001955414,1.4051628870235143e-06
9.47214e+17,tax biggest corporate rate cut ever going back corporate income tax rate roughly year agothis huge progrowth stimulus economy every year obama wh overstated economy would grow real economics job report,66759,13561,2017-12-30 21:12:00,2017-12-31 05:12:00,2017-12-31,05:12:00,5,2017,12,7,0.0516,2017-12-31 06:12:00,266.872825,266.87245,0.0003749999999627107,1.4051656510917882e-06
9.4695e+17,many report peaceful protest iranian citizen fed regime corruption squandering nation wealth fund terrorism abroad iranian govt respect people right including right eress world watching,119278,33702,2017-12-30 03:42:00,2017-12-30 11:42:00,2017-12-30,11:42:00,11,2017,12,9,0.5093,2017-12-30 12:42:00,266.8662625,266.8658875,0.00037500000001955414,1.4052002057383755e-06
9.46532e+17,east could coldest new year eve record perhaps could use little bit good old global warming country country wa going pay trillion dollar protect bundle,174817,51213,2017-12-29 00:01:00,2017-12-29 08:01:00,2017-12-29,08:01:00,8,2017,12,2,0.6533,2017-12-29 09:01:00,268.54,268.66,-0.12000000000000455,-0.0004466612074741478
9.4652e+17,together making america great,58339,12232,2017-12-28 23:14:00,2017-12-29 07:14:00,2017-12-29,07:14:00,7,2017,12,2,0.7290000000000001,2017-12-29 08:14:00,268.74,268.65,0.09000000000003183,0.00033500837520949875
9.46211e+17,arrest member associate trump,71955,16355,2017-12-28 02:46:00,2017-12-28 10:46:00,2017-12-28,10:46:00,10,2017,12,4,0.0,2017-12-28 11:46:00,267.68,267.63,0.05000000000001137,0.00018682509434671512
9.46201e+17,day trump wa inaugurated estimated isi fighter held approx square mile territory iraq syria u military est remaining fighter occupy roughly square mile,58623,15449,2017-12-28 02:09:00,2017-12-28 10:09:00,2017-12-28,10:09:00,10,2017,12,0,-0.1027,2017-12-28 11:09:00,267.6055,267.57,0.03550000000001319,0.00013267556153534845
9.46157e+17,left west palm beach fire rescue met great men woman representative much u firefighter paramedic first responder amazing people,93854,14495,2017-12-27 23:11:00,2017-12-28 07:11:00,2017-12-28,07:11:00,7,2017,12,8,0.8777,2017-12-28 08:11:00,267.76666666666665,267.85,-0.08333333333337123,-0.00031111940762878934
9.46151e+17,day trump wa inaugurated estimated isi fighter held approx square mile territory iraq syria u military estimate remaining fighter occupy roughly square mile via,38520,12128,2017-12-27 10:49:00,2017-12-27 18:49:00,2017-12-27,18:49:00,18,2017,12,0,-0.1027,2017-12-27 19:49:00,267.555,267.55,0.0049999999999954525,1.86880956830329e-05
9.45781e+17,sign business looking really good next year helped tax cut bill great year company job stock market poised another year success,111975,20029,2017-12-26 22:17:00,2017-12-27 06:17:00,2017-12-27,06:17:00,6,2017,12,7,0.9218,2017-12-27 07:17:00,267.49666666666667,267.475,0.02166666666664696,8.10044552449648e-05
9.45437e+17,hope everyone great christmas tomorrow back work order make america great happening faster anyone anticipated,170034,26868,2017-12-25 23:33:00,2017-12-26 07:33:00,2017-12-26,07:33:00,7,2017,12,0,0.9079999999999999,2017-12-26 08:33:00,266.91,267.0,-0.08999999999997499,-0.00033707865168529957
9.45126e+17,people proud saying merry christmas proud led charge assault cherished beautiful phrase merry christmas,197316,42780,2017-12-25 02:56:00,2017-12-25 10:56:00,2017-12-25,10:56:00,10,2017,12,2,0.9612,2017-12-25 11:56:00,267.46208992506246,267.4628393005829,-0.0007493755204563968,-2.8017930356830828e-06
9.4503e+17,tax cut reform bill including massive alaska drilling repeal highly unpopular individual mandate brought together incredible year let fake news convince otherwise insider poll strong,94399,18061,2017-12-24 20:35:00,2017-12-25 04:35:00,2017-12-25,04:35:00,4,2017,12,9,0.3595,2017-12-25 05:35:00,267.466848459617,267.4675978351374,-0.0007493755203995534,-2.801743188576644e-06
9.44704e+17,remember republican congressional race year senate said roy would lose alabama supported big luther strange roy lost virginia candidate wa trumper lost good republican candidate win big,71771,12955,2017-12-23 22:57:00,2017-12-24 06:57:00,2017-12-24,06:57:00,6,2017,12,8,0.2942,2017-12-24 07:57:00,267.4830599500416,267.483809325562,-0.0007493755203995534,-2.8015733822882248e-06
9.447e+17,stock market setting record record unemployment year low many thing accomplished trump administration perhaps president first year sadly never reported correctly fake news medium,85863,17736,2017-12-23 22:44:00,2017-12-24 06:44:00,2017-12-24,06:44:00,6,2017,12,5,-0.7922,2017-12-24 07:44:00,267.4832223147377,267.4839716902581,-0.0007493755203995534,-2.8015716817130167e-06
9.44667e+17,wow fbi lawyer james baker reassigned according,58511,13341,2017-12-23 20:32:00,2017-12-24 04:32:00,2017-12-24,04:32:00,4,2017,12,3,0.5859,2017-12-24 05:32:00,267.4848709408826,267.485620316403,-0.0007493755203995534,-2.801554414450889e-06
9.44666e+17,fbi deputy director andrew mccabe racing clock retire full benefit day go,61879,17323,2017-12-23 20:30:00,2017-12-24 04:30:00,2017-12-24,04:30:00,4,2017,12,8,0.5386,2017-12-24 05:30:00,267.4848959200666,267.485645295587,-0.0007493755203995534,-2.801554152827343e-06
9.44666e+17,fbi deputy director andrew mccabe man charge along leakin james comey phony hillary clinton investigation including illegally deleted email given wife campaign clinton puppet investigation,102458,28589,2017-12-23 20:27:00,2017-12-24 04:27:00,2017-12-24,04:27:00,4,2017,12,3,0.0,2017-12-24 05:27:00,267.48493338884265,267.48568276436305,-0.0007493755203995534,-2.801553760392114e-06
9.4433e+17,remember hated part obamacare individual mandate terminated signed tax cut bill,101486,19795,2017-12-22 22:11:00,2017-12-23 06:11:00,2017-12-23,06:11:00,6,2017,12,2,-0.7645,2017-12-23 07:11:00,267.5016194837636,267.502368859284,-0.0007493755203995534,-2.8013790068294768e-06
9.43598e+17,making america great,85379,18953,2017-12-20 21:44:00,2017-12-21 05:44:00,2017-12-21,05:44:00,5,2017,12,2,0.6588,2017-12-21 06:44:00,267.44857142857137,267.2984615384616,0.15010989010977482,0.0005615815715728521
9.43363e+17,united state senate passed biggest history tax cut reform bill terrible individual mandate obamacare repealed go house tomorrow morning final vote approved news conference white house approximately p,118874,24870,2017-12-20 06:09:00,2017-12-20 14:09:00,2017-12-20,14:09:00,14,2017,12,1,0.1027,2017-12-20 15:09:00,267.1689,267.33,-0.16109999999997626,-0.000602625967904748
9.43214e+17,congratulation paul ryan kevin mccarthy kevin brady steve scalise cathy mcmorris rodgers great house republican voted favor cutting tax,108974,19499,2017-12-19 20:18:00,2017-12-20 04:18:00,2017-12-20,04:18:00,4,2017,12,5,0.8883,2017-12-20 05:18:00,268.02599999999995,268.0125,0.013499999999964984,5.037078494460141e-05
9.42921e+17,together task strengthen family build community serve citizen celebrate american greatness shining example world,56477,13138,2017-12-19 00:54:00,2017-12-19 08:54:00,2017-12-19,08:54:00,8,2017,12,8,0.7184,2017-12-19 09:54:00,267.81,268.5,-0.6899999999999977,-0.0025698324022346286
9.42905e+17,strategy announced today declaring america game america determined win four pillar national security strategy,51506,12330,2017-12-18 23:49:00,2017-12-19 07:49:00,2017-12-19,07:49:00,7,2017,12,6,0.762,2017-12-19 08:49:00,268.48,268.48,0.0,0.0
9.42884e+17,record close dow far year never dow record one year period wow,82981,17094,2017-12-18 22:25:00,2017-12-19 06:25:00,2017-12-19,06:25:00,6,2017,12,2,0.6579999999999999,2017-12-19 07:25:00,268.43,268.39,0.040000000000020464,0.00014903684936108075
9.42882e+17,thank maria b,33592,6779,2017-12-18 22:20:00,2017-12-19 06:20:00,2017-12-19,06:20:00,6,2017,12,1,0.4199,2017-12-19 07:20:00,268.43,268.36,0.06999999999999318,0.0002608436428677641
9.42882e+17,true ivanka,36603,6750,2017-12-18 22:18:00,2017-12-19 06:18:00,2017-12-19,06:18:00,6,2017,12,0,0.5244,2017-12-19 07:18:00,268.41,268.37,0.040000000000020464,0.00014904795617997713
9.42857e+17,world watch day away passing historic tax cut american family business biggest tax cut tax reform history country,40985,7814,2017-12-18 20:40:00,2017-12-19 04:40:00,2017-12-19,04:40:00,4,2017,12,7,-0.7234,2017-12-19 05:40:00,268.475,268.5425,-0.06749999999999545,-0.00025135686157682843
9.42854e+17,american people speak u listen one year ago spoke loud clear november voted make america great,41122,8025,2017-12-18 20:28:00,2017-12-19 04:28:00,2017-12-19,04:28:00,4,2017,12,2,0.8283,2017-12-19 05:28:00,268.4666666666667,268.56739130434784,-0.10072463768113948,-0.0003750441823631358
9.42852e+17,past month travelled ten thousand mile visit country met world leader everywhere traveled wa highest privilege greatest honor represent american people,54593,10269,2017-12-18 20:19:00,2017-12-19 04:19:00,2017-12-19,04:19:00,4,2017,12,0,0.8805,2017-12-19 05:19:00,268.4525,268.5556521739131,-0.10315217391308806,-0.0003840998060479773
9.42552e+17,century conquering flight continue motivate inspire american never tire eloration innovation great american spirit found design every new supersonic jet next generation,51146,10241,2017-12-18 00:26:00,2017-12-18 08:26:00,2017-12-18,08:26:00,8,2017,12,2,0.9382,2017-12-18 09:26:00,268.05,268.07,-0.01999999999998181,-7.460737866968259e-05
9.42503e+17,wonderful weekend camp david special place lot important work done heading back,54110,8562,2017-12-17 21:13:00,2017-12-18 05:13:00,2017-12-18,05:13:00,5,2017,12,5,0.831,2017-12-18 06:13:00,267.89545454545447,267.91,-0.014545454545555003,-5.429231661959241e-05
9.4213e+17,weekly address,43997,10167,2017-12-16 20:31:00,2017-12-17 04:31:00,2017-12-17,04:31:00,4,2017,12,3,0.0,2017-12-17 05:31:00,267.12646726190485,267.1080744047619,0.01839285714294192,6.88592330423914e-05
9.42123e+17,tax cut increase investment american economy u worker leading higher growth higher wage job,59442,12037,2017-12-16 20:05:00,2017-12-17 04:05:00,2017-12-17,04:05:00,4,2017,12,7,0.3091,2017-12-17 05:05:00,267.11849702380954,267.10010416666665,0.018392857142885077,6.88612877942129e-05
9.41869e+17,great job kevin proud,54860,10894,2017-12-16 03:12:00,2017-12-16 11:12:00,2017-12-16,11:12:00,11,2017,12,5,0.8172,2017-12-16 12:12:00,266.80796428571426,266.78957142857143,0.018392857142828234,6.894143966850152e-05
9.4182e+17,dow p nasdaq close record high,48684,10153,2017-12-16 00:00:00,2017-12-16 08:00:00,2017-12-16,08:00:00,8,2017,12,4,0.0,2017-12-16 09:00:00,266.74910714285716,266.73071428571427,0.018392857142885077,6.895665237556098e-05
9.4179e+17,today wa tremendous honor visit marine helicopter squadron one hmx marine corp air facility quantico virginia honored serve commanderinchief behalf entire nation thank sacrifice service love,66015,14462,2017-12-15 21:58:00,2017-12-16 05:58:00,2017-12-16,05:58:00,5,2017,12,6,0.9406,2017-12-16 06:58:00,266.7117083333333,266.6933154761905,0.018392857142828234,6.896632227165922e-05
9.41418e+17,manufacturing optimism rose another alltime high latest outlook survey,32408,6893,2017-12-14 21:20:00,2017-12-15 05:20:00,2017-12-15,05:20:00,5,2017,12,5,0.5423,2017-12-15 06:20:00,264.86,264.725,0.1349999999999909,0.0005099631693266253
9.41406e+17,approximately page code federal regulation today page seen roosevelt roomtoday cut red tape time set free dream make america great,74535,20389,2017-12-14 20:35:00,2017-12-15 04:35:00,2017-12-15,04:35:00,4,2017,12,0,0.9011,2017-12-15 05:35:00,264.66,264.73,-0.06999999999999318,-0.00026442035281227356
9.41404e+17,american free thrive innovate prosper challenge great task large goal beyond reach nation elorers pioneer innovator inventor nation people work hard dream big never ever give,58921,13232,2017-12-14 20:27:00,2017-12-15 04:27:00,2017-12-15,04:27:00,4,2017,12,0,0.7906,2017-12-15 05:27:00,264.77,264.79,-0.020000000000038654,-7.553155330653972e-05
9.41401e+17,today gathered roosevelt room one single reason cut red tape many decade evergrowing maze regs rule restriction ha cost country trillion dollar million job countless american factory devastated entire industry,48388,9921,2017-12-14 20:13:00,2017-12-15 04:13:00,2017-12-15,04:13:00,4,2017,12,6,-0.7978,2017-12-15 05:13:00,264.7257142857144,264.85,-0.12428571428563373,-0.00046926831899427496
9.41095e+17,thank omarosa service wish continued success,72683,10942,2017-12-13 23:58:00,2017-12-14 07:58:00,2017-12-14,07:58:00,7,2017,12,6,0.8478,2017-12-14 08:58:00,267.22,267.1533333333333,0.06666666666671972,0.00024954458113961916
9.40796e+17,congratulation doug jones hard fought victory writein vote played big factor win win people alabama great republican another shot seat short period time never end,103471,19326,2017-12-13 04:08:00,2017-12-13 12:08:00,2017-12-13,12:08:00,12,2017,12,0,0.9668,2017-12-13 13:08:00,267.07,267.22,-0.1500000000000341,-0.0005613352293991246
9.40706e+17,wishing celebrating around world happy healthy eight night company love,65750,13616,2017-12-12 22:13:00,2017-12-13 06:13:00,2017-12-13,06:13:00,6,2017,12,9,0.9451,2017-12-13 07:13:00,266.75,266.8725,-0.12250000000000227,-0.00045902069340228864
9.39968e+17,little discussion purposely false defamatory story put week fake news medium control correct reporting mean nothing major lie written forced withdrawn eed stain america,99253,23353,2017-10-12 21:18:00,2017-10-13 05:18:00,2017-10-13,05:18:00,5,2017,10,2,-0.8478,2017-10-13 06:18:00,254.7923076923077,254.7125,0.07980769230769624,0.0003133246005111498
9.3968e+17,american separated loved one preventable crime committed illegally country city sanctuary american criminal alien,104365,27338,2017-10-12 02:17:00,2017-10-12 10:17:00,2017-10-12,10:17:00,10,2017,10,2,0.5216,2017-10-12 11:17:00,254.92,254.8,0.11999999999997613,0.0004709576138146629
9.39643e+17,great army navy game army win brings home commanderinchief trophy congratulation,78901,11838,2017-09-12 23:47:00,2017-09-13 07:47:00,2017-09-13,07:47:00,7,2017,9,0,0.9229,2017-09-13 08:47:00,249.69,249.82,-0.12999999999999545,-0.0005203746697622106
9.39634e+17,washington post admitted picture wa fake fraud showing almost empty arena last night speech pensacola fact knew arena wa packed shown also v fake news fired,73972,18321,2017-09-12 23:14:00,2017-09-13 07:14:00,2017-09-13,07:14:00,7,2017,9,9,-0.9076,2017-09-13 08:14:00,249.79,249.68,0.10999999999998522,0.0004405639218198703
9.39616e+17,put phony photo empty arena hour arrived venue w thousand people outside way real photo shown spoke packed house many people unable get demand apology retraction fake news wapo,64019,18675,2017-09-12 22:01:00,2017-09-13 06:01:00,2017-09-13,06:01:00,6,2017,9,8,-0.7371,2017-09-13 07:01:00,249.69,249.7133333333333,-0.023333333333312112,-9.344047841516451e-05
9.39376e+17,believe every american stand national anthem proudly pledge allegiance one nation god,58748,13187,2017-09-12 06:06:00,2017-09-12 14:06:00,2017-09-12,14:06:00,14,2017,9,8,0.7734,2017-09-12 15:06:00,249.72,249.81,-0.09000000000000341,-0.0003602738080941652
9.39355e+17,land home voice matter speak heard fight fight fight change youve waiting entire life merry christmas thank pensacola florida,65377,16573,2017-09-12 04:46:00,2017-09-12 12:46:00,2017-09-12,12:46:00,12,2017,9,3,-0.6188,2017-09-12 13:46:00,249.9565,249.845,0.1115000000000066,0.0004462766915487866
9.393e+17,arrived pensacola bay center join live minute,34237,5407,2017-09-12 01:04:00,2017-09-12 09:04:00,2017-09-12,09:04:00,9,2017,9,8,0.3595,2017-09-12 10:04:00,249.78,249.56,0.21999999999999886,0.0008815515306940169
9.39275e+17,way pensacola florida see everyone soon,41796,6207,2017-08-12 23:25:00,2017-08-13 07:25:00,2017-08-13,07:25:00,7,2017,8,8,0.0,2017-08-13 08:25:00,245.2125,245.1825,0.030000000000001137,0.00012235783548989482
